,Game of Throws_VS_Kindha's Disappointments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,2nd half,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,Score,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Marc Gobeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Shubho Bo Biswas,Pass,Andrea Proulx,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Richard Gregory,Pass,Marc Gobeil,Pass,Erik Burton,Pass,Nick Ierullo,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Andrew W Cameron,Pass,Stephen Close,Pass,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Ierullo,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Graham Brown,Pass,Shubho Bo Biswas,Pass,Amelia Keenan,Pass,Steve Chow,Pass,Andrea Proulx,Pass,Steve Chow,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Marc Gobeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Nick Ierullo,Pass,Richard Gregory,Pass,Erik Burton,Pass,Nick Ierullo,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Stephanie White,Pass,Maya Popovic,Pass,Graham Brown,Pass,Shubho Bo Biswas,Pass,Stephen Close,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Shubho Bo Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Shubho Bo Biswas,Pass,Andrew W Cameron,Pass,Maya Popovic,Pass,Stephen Close,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Erik Burton,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Amelia Keenan,Pass,Andrea Proulx,Pass,Stephen Close,Pass,Andrea Proulx,Pass,Steve Chow,Pass,Stephen Close,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Erik Burton,Pass,Richard Gregory,Pass,Marc Gobeil,Pass,Kindha Gorman(S),Pass,Nick Ierullo,Pass,Kindha Gorman(S),Pass,Richard Gregory,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Stephanie Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Nick Theriault,Pass,Jonathan Champagne,Pass,Geofford Seaborn(S),Pass,Nick Theriault,Pass,Geofford Seaborn(S),Pass,Laura Chambers Storey,Pass,Nick Theriault,Pass,Laura Chambers Storey,Pass,Jim Robinson,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Amelia Keenan,Pass,Shubho Bo Biswas,Pass,Andrew W Cameron,Pass,Andrea Proulx,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Stephanie Fowler,Pass,Jim Robinson,Pass,Nick Theriault,Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Jonathan Champagne,Pass,Jim Robinson,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Maya Popovic,Pass,Steve Chow,Pass,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Andrew W Cameron,Pass,Mehmet Karman,Pass,Stephen Close,Pass,Mehmet Karman,Pass,Steve Chow,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Ierullo,Pass,Richard Gregory,Pass,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Amelia Keenan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Steve Chow,Pass,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Stephanie White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Stephanie White,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Nick Ierullo,Pass,Marc Gobeil,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Andrew W Cameron,Pass,Mehmet Karman,Pass,Steve Chow,Pass,Andrea Proulx,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Geofford Seaborn(S),Pass,Nick Theriault,Pass,Geofford Seaborn(S),,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Stephanie White,Pass,Maya Popovic,Pass,Graham Brown,Pass,Steve Chow,Pass,Mehmet Karman,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Richard Gregory,Pass,Kindha Gorman(S),,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Andrew W Cameron,Pass,Shubho Bo Biswas,Pass,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Erik Burton,Pass,Nick Ierullo,Pass,Marie-Claude Lacombe,Pass,Kindha Gorman(S),,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Stephanie White,Pass,Stephen Close,Pass,Maya Popovic,Pass,Mehmet Karman,Pass,Andrew W Cameron,Pass,Maya Popovic,Pass,Steve Chow,Pass,Stephen Close,Pass,Steve Chow,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Richard Gregory,Pass,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Steve Chow,Pass,Andrea Proulx,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Marc Gobeil,Pass,Erik Burton,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Andrea Proulx,Pass,Amelia Keenan,Pass,Shubho Bo Biswas,Pass,Steve Chow,Pass,Andrea Proulx,Pass,Steve Chow,Pass,Graham Brown,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,Pass,Laura Chambers Storey,Pass,Geofford Seaborn(S),,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Graham Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Maya Popovic,Pass,Andrew W Cameron,Pass,Maya Popovic,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jonathan Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Geofford Seaborn(S),Pass,Nick Theriault,Pass,Jonathan Champagne,Pass,Laura Chambers Storey,Pass,Jim Robinson,Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Andrew W Cameron,Pass,Andrea Proulx,Pass,Steve Chow,Pass,Amelia Keenan,Pass,Stephen Close,Pass,Mehmet Karman,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Erik Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Marie-Claude Lacombe,Pass,Erik Burton,Pass,Marc Gobeil,Pass,Kindha Gorman(S),,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Steve Chow,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jonathan Champagne,Pass,Nick Theriault,Pass,Jim Robinson,Pass,Geofford Seaborn(S),,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Andrea Proulx,Pass,Amelia Keenan,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Erik Burton,Pass,Marc Gobeil,Pass,Nick Ierullo,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Graham Brown,Pass,Andrea Proulx,Pass,Stephen Close,Pass,Graham Brown,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sides,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Maya Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Stephanie Fowler,Pass,Marc Gobeil,Pass,Geofford Seaborn(S),Pass,Nick Ierullo,Pass,Stephanie Fowler,Pass,Geofford Seaborn(S),,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Andrew W Cameron,Pass,Steve Chow,Pass,Maya Popovic,Pass,Andrew W Cameron,Pass,Steve Chow,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Stephanie Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jim Robinson,Pass,Erik Burton,Pass,Richard Gregory,Pass,Nick Theriault,Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Andrea Proulx,Pass,Shubho Bo Biswas,Pass,Andrea Proulx,Pass,Shubho Bo Biswas,Pass,Mehmet Karman,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Nick Theriault,Pass,Jim Robinson,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Andrew W Cameron,Pass,Graham Brown,Pass,Maya Popovic,Pass,Shubho Bo Biswas,Pass,Stephen Close,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Richard Gregory,Pass,Kindha Gorman(S),,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Andrew W Cameron,Pass,Steve Chow,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mehmet Karman,Pass,Andrew W Cameron,Pass,Stephen Close,Pass,Steve Chow,Pass,Amelia Keenan,Pass,Stephen Close,Pass,Andrea Proulx,Pass,Steve Chow,Pass,Mehmet Karman,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Kindha Gorman(S),Pass,Richard Gregory,Pass,Erik Burton,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Amelia Keenan,Pass,Andrea Proulx,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kindha Gorman(S),Pass,Nick Theriault,Pass,Erik Burton,Pass,Richard Gregory,Pass,Jim Robinson,Pass,Laura Chambers Storey,Pass,Jim Robinson,Pass,Kindha Gorman(S),Pass,Laura Chambers Storey,Pass,Jim Robinson,Pass,Nick Theriault,Pass,Kindha Gorman(S),,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Steve Chow,Pass,Graham Brown,Pass,Shubho Bo Biswas,Pass,Maya Popovic,Pass,Stephanie White,Pass,Mehmet Karman,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Richard Gregory,Pass,Erik Burton,Pass,Kindha Gorman(S),Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Steve Chow,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Ierullo,Pass,Geofford Seaborn(S),Pass,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Stephen Close,Pass,Maya Popovic,Pass,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,Pass,Kindha Gorman(S),,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Andrea Proulx,Pass,Graham Brown,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jim Robinson,Pass,Kindha Gorman(S),,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Andrew W Cameron,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Marc Gobeil,Pass,Marie-Claude Lacombe,Pass,Marc Gobeil,Pass,Geofford Seaborn(S),Pass,Marc Gobeil,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Graham Brown,Pass,Maya Popovic,Pass,Graham Brown,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jim Robinson,Pass,Nick Theriault,Pass,Erik Burton,Pass,Laura Chambers Storey,Pass,Kindha Gorman(S),,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Steve Chow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mehmet Karman,Pass,Steve Chow,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Richard Gregory,Pass,Jim Robinson,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Amelia Keenan,Pass,Mehmet Karman,Pass,Stephen Close,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Richard Gregory,Pass,Erik Burton,Pass,Kindha Gorman(S),,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Steve Chow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Andrew W Cameron,Pass,Steve Chow,Pass,Andrea Proulx,Pass,Mehmet Karman,Pass,Stephen Close,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Erik Burton,Pass,Nick Theriault,Pass,Jim Robinson,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Nick Ierullo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Marc Gobeil,Pass,Geofford Seaborn(S),Pass,Nick Ierullo,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Maya Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Stephanie Fowler,Pass,Geofford Seaborn(S),Pass,Nick Ierullo,Pass,Marie-Claude Lacombe,Pass,Geofford Seaborn(S),Pass,Nick Ierullo,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Stephen Close,Pass,Graham Brown,Pass,Andrew W Cameron,Pass,Amelia Keenan,Pass,Shubho Bo Biswas,Pass,Graham Brown,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Geofford Seaborn(S),Pass,Stephanie Fowler,Pass,Marie-Claude Lacombe,Pass,Nick Ierullo,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Stephen Close,Pass,Andrew W Cameron,Pass,Maya Popovic,Pass,Mehmet Karman,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Stephanie Fowler,Pass,Nick Ierullo,Pass,Geofford Seaborn(S),Pass,Marc Gobeil,Pass,Marie-Claude Lacombe,Pass,Geofford Seaborn(S),Pass,Marc Gobeil,Pass,Stephanie Fowler,Pass,Geofford Seaborn(S),Pass,Stephanie Fowler,Pass,Geofford Seaborn(S),Pass,Marie-Claude Lacombe,Pass,Nick Ierullo,Pass,Geofford Seaborn(S)
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Stephen Close,Pass,Maya Popovic,Pass,Andrew W Cameron,Pass,Steve Chow,Pass,Mehmet Karman,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Erik Burton,Pass,Richard Gregory,Pass,Nick Theriault,Pass,Erik Burton,Pass,Richard Gregory,Pass,Kindha Gorman(S),Pass,Laura Chambers Storey,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Andrew W Cameron,Pass,Stephen Close,Pass,Shubho Bo Biswas,Pass,Maya Popovic,Pass,Stephanie White,Pass,Maya Popovic,Pass,Shubho Bo Biswas,Pass,Stephen Close,Pass,Shubho Bo Biswas,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,Pass,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Andrea Proulx,Pass,Mehmet Karman,Pass,Andrew W Cameron,Pass,Mehmet Karman,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Marc Gobeil,Pass,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Graham Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Maya Popovic,Pass,Mehmet Karman,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Geofford Seaborn(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jonathan Champagne,Pass,Stephanie Fowler,Pass,Geofford Seaborn(S),,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Steve Chow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mehmet Karman,Pass,Steve Chow,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Stephanie Fowler,Pass,Marc Gobeil,Pass,Nick Ierullo,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Amelia Keenan,Pass,Mehmet Karman,Pass,Andrew W Cameron,Pass,Andrea Proulx,Pass,Graham Brown,Pass,Amelia Keenan,Pass,Mehmet Karman,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Jonathan Champagne,Pass,Marc Gobeil,Pass,Marie-Claude Lacombe,Pass,Marc Gobeil,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Andrew W Cameron,Pass,Stephen Close,Pass,Shubho Bo Biswas,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jonathan Champagne,Pass,Nick Ierullo,Pass,Marc Gobeil,Pass,Nick Ierullo,Pass,Marie-Claude Lacombe,Pass,Nick Ierullo,Pass,Marc Gobeil,Pass,Nick Ierullo,Pass,Marc Gobeil,Pass,Nick Theriault,Pass,Marc Gobeil,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Andrea Proulx,Pass,Steve Chow,Pass,Mehmet Karman,Pass,Steve Chow,Pass,Amelia Keenan,Pass,Steve Chow,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Amelia Keenan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Mehmet Karman,Pass,Steve Chow,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,Pass,Marie-Claude Lacombe,Pass,Marc Gobeil,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Stephanie White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Stephanie White,Pass,Andrew W Cameron,Pass,Stephen Close,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
